file,mean_f_turb,rms,crest_factor,spec_entropy,sk_val,sk_int,cage_energy,cage_snr,ball_energy,ball_snr,inner_energy,inner_snr,outer_energy,outer_snr,rms_sk,snr_entropy,rms_entropy,kurt_entropy,cf_snr,degradation_index,predicted_rank,w_rms,w_sk_val,w_sk_int,w_inner_snr,w_outer_snr,w_cage_snr,w_ball_snr,w_crest_factor,w_spec_entropy,w_rms_sk,w_snr_entropy,w_rms_entropy,w_kurt_entropy,w_cf_snr,file_num,nth_excitation,nth_rank,hybrid_index,hybrid_rank
file_11.csv,536.1302563785072,30.05045254916395,3.6822817846624023,0.673697013615099,229067.5918555792,4351641091.396027,0.0,0.0,0.6433393856219161,326.5342414391567,1.9836282915505576,1006.8131595154218,4.24132676609824,2152.733765747391,130775667712.78792,2128.5773279263253,20.244900140153995,2931841929.750803,11634.342090681355,0.4202167810999534,17,0.0998406211347343,0.0078750044320813,0.0322427002192969,0.0269769851763366,0.025738266972692,0.1188243548990393,0.1351023468827938,0.0404679186110558,0.1199451617496552,0.1302076597263898,0.0750570074361459,0.0358428242729614,0.1206016973819325,0.0312774511047384,11,0.3238184193915294,4,0.24597916698408945,5
file_12.csv,536.4992085315743,31.365484503660213,3.776269335405229,0.654614417036825,1759889.757542951,33432964275.048325,0.0,0.0,0.6056295760655159,288.3301626522677,1.3550401388217974,645.1120603538278,5.890515535683389,2804.3764202255043,1048696322675.372,2258.084890789683,20.5322983534411,21886852467.93144,13026.197572045308,0.4313996140141042,23,0.0998406211347343,0.0078750044320813,0.0322427002192969,0.0269769851763366,0.025738266972692,0.1188243548990393,0.1351023468827938,0.0404679186110558,0.1199451617496552,0.1302076597263898,0.0750570074361459,0.0358428242729614,0.1206016973819325,0.0312774511047384,12,0.9836747650124666,9,0.5771735428101455,9
file_13.csv,535.9674515472811,34.30782851267689,3.582392245163499,0.6761463452655481,575204.7894798598,10927276024.10242,0.0,0.0,0.6014302707779134,272.38527109346376,1.2959058302208315,586.9103668821589,8.3621886637902,3787.200506511035,374910845972.8688,2957.539080831102,23.19711286284364,7388826670.020887,15669.780872329118,0.4356353121636706,24,0.0998406211347343,0.0078750044320813,0.0322427002192969,0.0269769851763366,0.025738266972692,0.1188243548990393,0.1351023468827938,0.0404679186110558,0.1199451617496552,0.1302076597263898,0.0750570074361459,0.0358428242729614,0.1206016973819325,0.0312774511047384,13,0.31156615197595733,3,0.24451737476371746,4
file_14.csv,537.9967105720383,42.273896468365216,4.000630728504961,0.7556429916597,98648.90942623687,1874052290.102337,0.0,0.0,1.3140955280435132,407.8485513935618,1.577377587662243,489.561946144462,17.69768353772486,5492.732027350575,79227662761.87273,4520.478515119584,31.94397359646792,1416189022.3766844,23932.94909731429,0.5799406216083607,38,0.0998406211347343,0.0078750044320813,0.0322427002192969,0.0269769851763366,0.025738266972692,0.1188243548990393,0.1351023468827938,0.0404679186110558,0.1199451617496552,0.1302076597263898,0.0750570074361459,0.0358428242729614,0.1206016973819325,0.0312774511047384,14,1.101824406492522,10,0.6804366861294346,14
file_15.csv,536.8088925966616,35.60252967732716,3.0064783690523216,0.4649652687414469,10741.543115761586,204059140.9916325,0.0,0.0,0.9047064954416694,386.9558251657317,1.2277848952250725,525.1410481206955,1.841252383026683,787.5298108306741,7265404049.192041,610.3463587013895,16.553939779293763,94885407.77480473,3946.516543122624,0.3856290394259152,13,0.0998406211347343,0.0078750044320813,0.0322427002192969,0.0269769851763366,0.025738266972692,0.1188243548990393,0.1351023468827938,0.0404679186110558,0.1199451617496552,0.1302076597263898,0.0750570074361459,0.0358428242729614,0.1206016973819325,0.0312774511047384,15,1.4092057485876874,45,0.7748609266981292,37
file_16.csv,536.6595462856596,27.775432057799414,3.6302990000600297,0.6702573350770974,34951.35520757189,663977598.0682632,0.0,0.0,0.4858629751168402,210.5850492923925,1.2570484692918986,544.8359464005305,2.4200289677923044,1048.9005039929343,18443235452.03779,1068.2135460559564,18.616687071675614,445059281.8343249,5785.739842222616,0.3812703689192507,12,0.0998406211347343,0.0078750044320813,0.0322427002192969,0.0269769851763366,0.025738266972692,0.1188243548990393,0.1351023468827938,0.0404679186110558,0.1199451617496552,0.1302076597263898,0.0750570074361459,0.0358428242729614,0.1206016973819325,0.0312774511047384,16,1.425490366403293,49,0.7816440886651096,39
file_17.csv,536.5285990596981,32.537014853591224,4.0179545932310505,0.6273875783342454,2644471.1786908465,50237527710.92464,0.0,0.0,0.5103667906444829,215.12715673098973,1.7185509126749046,724.3946477676178,2.8645829904327598,1207.4641321657425,1634665228536.0764,1212.024201626141,20.41331895521997,31520059960.425327,7762.120858306977,0.4010683427183599,15,0.0998406211347343,0.0078750044320813,0.0322427002192969,0.0269769851763366,0.025738266972692,0.1188243548990393,0.1351023468827938,0.0404679186110558,0.1199451617496552,0.1302076597263898,0.0750570074361459,0.0358428242729614,0.1206016973819325,0.0312774511047384,17,1.3316923111414418,31,0.7409813526654061,29
file_18.csv,536.2589733572324,32.21039553879331,3.613693010136199,0.6271368867005519,13067729.209412038,248250165775.6532,0.0,0.0,0.6384042972764286,296.3929884690846,0.984993231784404,457.3043897666455,2.5623557276295914,1189.6290091922158,7996656948931.428,1032.8526844262185,20.20032717759218,155695031342.4517,5951.511711977489,0.7160337011982717,50,0.0998406211347343,0.0078750044320813,0.0322427002192969,0.0269769851763366,0.025738266972692,0.1188243548990393,0.1351023468827938,0.0404679186110558,0.1199451617496552,0.1302076597263898,0.0750570074361459,0.0358428242729614,0.1206016973819325,0.0312774511047384,18,1.1734671600157127,17,0.7568592155729017,34
file_19.csv,536.5148744112322,33.63610391953486,3.5955594933764137,0.6400365640562677,7755187.898352325,147326796448.78525,0.0,0.0,0.607765292254089,239.35206136762895,1.7512438026595154,689.680407002577,1.957018082732548,770.7190887760158,4955760289789.564,934.7090754276364,21.52833638089865,94299500196.31372,5250.953271168847,0.5565884901410452,37,0.0998406211347343,0.0078750044320813,0.0322427002192969,0.0269769851763366,0.025738266972692,0.1188243548990393,0.1351023468827938,0.0404679186110558,0.1199451617496552,0.1302076597263898,0.0750570074361459,0.0358428242729614,0.1206016973819325,0.0312774511047384,19,1.2554127404138358,26,0.7497390596660788,31
file_20.csv,536.6310734858885,39.610396664843634,3.5897240946420674,0.5921679770452055,2786199.831440932,52929974193.53934,0.0,0.0,0.5290546467098906,248.22485090177784,1.2037270277704823,564.7714538619556,1.883884861560993,883.8917525537194,2096687635746.5413,857.8519603629912,23.45600846297861,31345085641.56095,5200.301217091784,0.4760979517495919,32,0.0998406211347343,0.0078750044320813,0.0322427002192969,0.0269769851763366,0.025738266972692,0.1188243548990393,0.1351023468827938,0.0404679186110558,0.1199451617496552,0.1302076597263898,0.0750570074361459,0.0358428242729614,0.1206016973819325,0.0312774511047384,20,1.1324600311247657,12,0.6645047263796297,12
file_21.csv,536.5198130645279,30.782575713826557,3.66187077173004,0.658026245340644,1405636.716921473,26703151110.22588,0.0,0.0,2.0137587564377784,1139.7791724497522,1.3844799072911789,783.6099324017549,0.8423665591873303,476.77600738445074,822035039966.9446,829.367027637656,20.255742718883383,17572299209.676933,4615.370434002605,0.3468882233706519,8,0.0998406211347343,0.0078750044320813,0.0322427002192969,0.0269769851763366,0.025738266972692,0.1188243548990393,0.1351023468827938,0.0404679186110558,0.1199451617496552,0.1302076597263898,0.0750570074361459,0.0358428242729614,0.1206016973819325,0.0312774511047384,21,1.4767845874307333,52,0.7968141936390825,40
file_22.csv,535.7893332443043,34.21084994135641,3.4525798079026093,0.6260966585288779,125160.78967150096,2377703579.4317884,0.0,0.0,0.5705297320690721,259.08046869927455,1.6250400014631057,737.9389742008401,2.271089482045741,1031.3133468654505,81347542217.9609,1107.7229663140656,21.419298833716105,1488750628.8065872,6108.484838798298,0.3679958239576787,9,0.0998406211347343,0.0078750044320813,0.0322427002192969,0.0269769851763366,0.025738266972692,0.1188243548990393,0.1351023468827938,0.0404679186110558,0.1199451617496552,0.1302076597263898,0.0750570074361459,0.0358428242729614,0.1206016973819325,0.0312774511047384,22,1.4913815418122192,53,0.8103987471873035,42
file_23.csv,536.1238014014027,31.04699634418812,3.9776382016227103,0.779376273525826,1857351.536500912,35284464440.07123,0.0,0.0,0.6681388589524908,181.54705216529103,1.4904270917779383,404.9796555820633,8.308348182787887,2257.548862391864,1095534303663.8904,2075.11155449476,24.19729231490328,27501321984.376377,10590.575146002991,0.428623321585921,21,0.0998406211347343,0.0078750044320813,0.0322427002192969,0.0269769851763366,0.025738266972692,0.1188243548990393,0.1351023468827938,0.0404679186110558,0.1199451617496552,0.1302076597263898,0.0750570074361459,0.0358428242729614,0.1206016973819325,0.0312774511047384,23,1.2203961863754311,20,0.6939520701681726,16
file_24.csv,536.0643599269058,43.03712577346575,4.0911265654790485,0.7022950621250369,550472.3737066264,10457429563.124617,0.0,0.0,0.6816108736652935,190.86107967578036,1.7886986989058002,500.8619698978956,7.834332960782786,2193.728570370212,450081402124.135,1892.3976308791275,30.224760918759152,7344587738.732689,11023.910942379396,0.4307278062529443,22,0.0998406211347343,0.0078750044320813,0.0322427002192969,0.0269769851763366,0.025738266972692,0.1188243548990393,0.1351023468827938,0.0404679186110558,0.1199451617496552,0.1302076597263898,0.0750570074361459,0.0358428242729614,0.1206016973819325,0.0312774511047384,24,1.224669321013533,22,0.6967064571111556,18
file_25.csv,536.7181406814398,25.949036299476607,3.9631455446821056,0.7126343061682544,4950816.53118461,94051614074.09229,0.0,0.0,0.8215828972319492,416.5580566166403,1.3434685158113302,681.1639287496199,5.570666956782882,2824.4334313605923,2440677216550.865,2498.2089424274054,18.49217347901236,67027934861.39885,13893.192559170142,0.6551854160281074,43,0.0998406211347343,0.0078750044320813,0.0322427002192969,0.0269769851763366,0.025738266972692,0.1188243548990393,0.1351023468827938,0.0404679186110558,0.1199451617496552,0.1302076597263898,0.0750570074361459,0.0358428242729614,0.1206016973819325,0.0312774511047384,25,1.4231688715598476,48,0.8626652036162243,48
file_26.csv,536.2029123750282,28.248448425665583,4.075609844332392,0.6407129725525139,473127.91743737645,8988102048.46407,0.0,0.0,0.6447853856602783,284.6285224214658,1.334144049542733,588.9330899301932,1.833104183735137,809.1897658735685,253913302290.23093,895.795450935638,18.09914736080458,5759096720.271132,5698.203274699928,0.6463693854838394,42,0.0998406211347343,0.0078750044320813,0.0322427002192969,0.0269769851763366,0.025738266972692,0.1188243548990393,0.1351023468827938,0.0404679186110558,0.1199451617496552,0.1302076597263898,0.0750570074361459,0.0358428242729614,0.1206016973819325,0.0312774511047384,26,1.4075522006955479,43,0.8522614905535205,47
file_27.csv,536.4185076336626,29.717311942177705,3.79972443661911,0.6883765535345738,1629431.893879237,30954631141.58453,0.0,0.0,0.6503629533441365,339.80323218302664,1.2056264547094515,629.9186692739814,7.819143975886005,4085.365536656856,919936852025.3948,3245.89109061468,20.45670077506812,21309563963.88928,17916.78062287954,0.6382858715973907,41,0.0998406211347343,0.0078750044320813,0.0322427002192969,0.0269769851763366,0.025738266972692,0.1188243548990393,0.1351023468827938,0.0404679186110558,0.1199451617496552,0.1302076597263898,0.0750570074361459,0.0358428242729614,0.1206016973819325,0.0312774511047384,27,1.3898064579011988,39,0.8410197356860303,45
file_28.csv,535.9429818189765,32.045174168542225,3.907331190243887,0.6140926381209364,776813.0261074558,14757266481.474014,0.0,0.0,0.5051425978162097,222.0479515341105,1.1476614011036497,504.4830197879127,2.318096803090691,1018.9769162396718,472924067759.1431,935.5455311867324,19.67870554420498,9062805740.222576,5952.662525127537,0.6189442856882913,40,0.0998406211347343,0.0078750044320813,0.0322427002192969,0.0269769851763366,0.025738266972692,0.1188243548990393,0.1351023468827938,0.0404679186110558,0.1199451617496552,0.1302076597263898,0.0750570074361459,0.0358428242729614,0.1206016973819325,0.0312774511047384,28,1.1365819638305332,13,0.7094065457382422,20
file_29.csv,536.5832466120291,25.159533795284503,3.748235447538818,0.747538191255479,1644309.7464823693,31237268569.40777,0.0,0.0,2.802660949615676,1232.387461374931,6.090385535517463,2678.06734522783,1.26226402718968,555.0433634387716,785956484311.0298,2416.8737312853523,18.80771238615808,23352280430.47046,12118.460164041508,0.9010134621234654,52,0.0998406211347343,0.0078750044320813,0.0322427002192969,0.0269769851763366,0.025738266972692,0.1188243548990393,0.1351023468827938,0.0404679186110558,0.1199451617496552,0.1302076597263898,0.0750570074361459,0.0358428242729614,0.1206016973819325,0.0312774511047384,29,1.3461236939733132,34,0.8981349001687648,52
file_30.csv,536.2329988352452,29.153596228327604,3.5357543783563874,0.6836654327106779,1285106.1792122447,24413409297.89793,0.0,0.0,0.912244341263373,497.0841697921927,1.3043228992736826,710.728733738692,10.268578692452127,5595.373611432132,711776142694.4745,4311.264188529032,19.93130598051198,16691482614.262367,22296.828977301226,0.6049637588827877,39,0.0998406211347343,0.0078750044320813,0.0322427002192969,0.0269769851763366,0.025738266972692,0.1188243548990393,0.1351023468827938,0.0404679186110558,0.1199451617496552,0.1302076597263898,0.0750570074361459,0.0358428242729614,0.1206016973819325,0.0312774511047384,30,1.4157893279327265,47,0.8439322931684121,46
file_31.csv,536.0430559195705,35.0934948022696,3.571255450566356,0.572635197715206,399151.81165866816,7582763735.260442,0.0,0.0,0.4993790026297587,218.39307228394256,1.3837627735744786,605.1600124187344,1.9570028497284628,855.8546966731449,266119687362.22845,836.6284468056524,20.095770334615203,4342385979.145144,5217.656743201993,0.3717476396793228,10,0.0998406211347343,0.0078750044320813,0.0322427002192969,0.0269769851763366,0.025738266972692,0.1188243548990393,0.1351023468827938,0.0404679186110558,0.1199451617496552,0.1302076597263898,0.0750570074361459,0.0358428242729614,0.1206016973819325,0.0312774511047384,31,1.1595636654223693,16,0.6466656586271583,11
file_32.csv,536.4717389752524,37.180018918135154,3.513242416244541,0.5892384630694701,51344.049719699,975392769.6417434,0.0,0.0,0.4119853067855304,175.5250254770542,1.2683646512359628,540.3827128191322,1.9691210031340227,838.9377207144635,36267030600.63218,812.7486523356512,21.907897204215782,574769190.3617193,4845.887052683038,0.3783849121601087,11,0.0998406211347343,0.0078750044320813,0.0322427002192969,0.0269769851763366,0.025738266972692,0.1188243548990393,0.1351023468827938,0.0404679186110558,0.1199451617496552,0.1302076597263898,0.0750570074361459,0.0358428242729614,0.1206016973819325,0.0312774511047384,32,1.3197960012262266,30,0.7282658239944215,25
file_33.csv,536.7002221442057,50.411249463968005,3.528307002920352,0.646546134357185,6702898.73980612,127336256860.56218,0.0,0.0,0.5318309410679247,204.51740397415335,0.8700517440425876,334.5813683902386,0.7014134131492077,269.7309225406742,6419517711906.212,390.7157756459162,32.593198469044225,82333098369.97926,2132.1992880423804,0.3295324385052692,7,0.0998406211347343,0.0078750044320813,0.0322427002192969,0.0269769851763366,0.025738266972692,0.1188243548990393,0.1351023468827938,0.0404679186110558,0.1199451617496552,0.1302076597263898,0.0750570074361459,0.0358428242729614,0.1206016973819325,0.0312774511047384,33,1.3414494133437802,33,0.7243682482942901,24
file_34.csv,536.2748626748782,24.302721583229552,3.8001537079583945,0.7879529708576423,542422.3208065642,10304501159.717749,0.0,0.0,0.5641763843933799,242.98603340833472,0.7317684790446448,315.16654190957445,0.5018858947374121,216.1580423416031,250440605077.3296,418.658784650417,19.149401671431868,8119889705.284759,2019.115088971565,0.3112144287130081,6,0.0998406211347343,0.0078750044320813,0.0322427002192969,0.0269769851763366,0.025738266972692,0.1188243548990393,0.1351023468827938,0.0404679186110558,0.1199451617496552,0.1302076597263898,0.0750570074361459,0.0358428242729614,0.1206016973819325,0.0312774511047384,34,0.3248134762842235,5,0.21377284005539016,2
file_35.csv,535.9699802697972,25.519210824657304,3.540724307181125,0.6983280098458587,4978217.00936113,94572146228.8348,0.0,0.0,0.5735230082014471,323.9832257119812,0.7905472573963895,446.5802537412412,1.2212527986078947,689.8858728328381,2413533577923.3467,793.6261284277085,17.82077970801983,66045855091.21046,4023.913238648823,0.2743277683416186,3,0.0998406211347343,0.0078750044320813,0.0322427002192969,0.0269769851763366,0.025738266972692,0.1188243548990393,0.1351023468827938,0.0404679186110558,0.1199451617496552,0.1302076597263898,0.0750570074361459,0.0358428242729614,0.1206016973819325,0.0312774511047384,35,1.1933396614878626,18,0.6342207839156198,10
file_36.csv,536.3184757616539,35.64658514312889,3.4557509675908364,0.5577035136828822,22829.37924819072,433694088.86329633,0.0,0.0,0.5526821681074039,237.1825924039475,1.1829024607214786,507.6405362519429,2.385487516116581,1023.7278238183212,15460527054.148336,854.0495151539794,19.88022578511901,241885449.2475784,5292.027692050808,0.2525525237068417,2,0.0998406211347343,0.0078750044320813,0.0322427002192969,0.0269769851763366,0.025738266972692,0.1188243548990393,0.1351023468827938,0.0404679186110558,0.1199451617496552,0.1302076597263898,0.0750570074361459,0.0358428242729614,0.1206016973819325,0.0312774511047384,36,1.376237101819094,38,0.7185580044339896,23
file_37.csv,537.3435214459734,25.00383153386493,3.4470164925048388,0.7143745973655006,11168.553880500973,212171145.65458047,0.0,0.0,0.8991236012866575,553.3985314528823,1.0668049477078518,656.6041538264254,0.7347085417416659,452.20326489472177,5305370838.933952,792.1038533047996,17.862102084599563,151577655.28074944,3822.0774593435135,0.0,1,0.0998406211347343,0.0078750044320813,0.0322427002192969,0.0269769851763366,0.025738266972692,0.1188243548990393,0.1351023468827938,0.0404679186110558,0.1199451617496552,0.1302076597263898,0.0750570074361459,0.0358428242729614,0.1206016973819325,0.0312774511047384,37,0.6673470398388857,7,0.2905910698780096,6
file_38.csv,536.2381289411259,30.8483143945587,3.5631766245238743,0.6950518127716443,5242388.248736003,99590658085.76685,0.0,0.0,0.7369004424098635,361.6647523437133,0.6621313584201155,324.96869316415024,3.6076480620798073,1770.6043690901522,3072365650231.6104,1456.5318557152789,21.441176840887632,69224311169.08879,7466.8969504064435,0.8083517754441761,51,0.0998406211347343,0.0078750044320813,0.0322427002192969,0.0269769851763366,0.025738266972692,0.1188243548990393,0.1351023468827938,0.0404679186110558,0.1199451617496552,0.1302076597263898,0.0750570074361459,0.0358428242729614,0.1206016973819325,0.0312774511047384,38,1.2374347625010826,24,0.8163359620913362,44
file_39.csv,536.641746207114,35.48488311907536,3.439822107445707,0.5861233135901545,2031100.4229072304,38585205461.79373,0.0,0.0,0.6617766468301055,332.2985741519707,1.1467452664659712,575.8163555444893,4.22946795052763,2123.747001520593,1369263579298.3682,1582.2770200895477,20.798517276111784,22616878956.13357,9286.01771608282,0.5108359184236506,35,0.0998406211347343,0.0078750044320813,0.0322427002192969,0.0269769851763366,0.025738266972692,0.1188243548990393,0.1351023468827938,0.0404679186110558,0.1199451617496552,0.1302076597263898,0.0750570074361459,0.0358428242729614,0.1206016973819325,0.0312774511047384,39,1.2723381451318807,27,0.7444224164348127,30
file_40.csv,534.9760204845661,32.310196877715484,3.849329811376821,0.7459280798770278,385887.0425211161,7330770363.485617,0.0,0.0,0.5773142794397643,267.9352375074661,1.112898955489841,516.5035000525974,1.0524660779915354,488.4562163417541,236871101795.8586,749.627671603801,24.10108311744305,5468515305.234924,3868.421395549572,0.4929091314505445,33,0.0998406211347343,0.0078750044320813,0.0322427002192969,0.0269769851763366,0.025738266972692,0.1188243548990393,0.1351023468827938,0.0404679186110558,0.1199451617496552,0.1302076597263898,0.0750570074361459,0.0358428242729614,0.1206016973819325,0.0312774511047384,40,1.3397362278439253,32,0.7725300861832711,36
file_41.csv,536.1097977186797,33.399816474309254,3.538105556803377,0.6430459961330826,8629553.99691342,163937297436.12433,0.0,0.0,0.588996374290103,260.23996778087576,1.0905009237898309,481.8228730425132,2.310487809157548,1020.8573418435216,5475763873180.554,966.2924956508648,21.477618255384336,105424771933.32414,5316.641218386772,0.4239784150591523,19,0.0998406211347343,0.0078750044320813,0.0322427002192969,0.0269769851763366,0.025738266972692,0.1188243548990393,0.1351023468827938,0.0404679186110558,0.1199451617496552,0.1302076597263898,0.0750570074361459,0.0358428242729614,0.1206016973819325,0.0312774511047384,41,1.3503700962553888,36,0.7571341460304049,35
file_42.csv,535.8386099052541,30.76787273604694,3.973271654104572,0.7235604378276713,6122689.399772056,116313908406.72417,0.0,0.0,0.5578921291389481,150.52093373357332,1.4653620663090472,395.3589860086765,1.5821644761384546,426.8726189702829,3578919913418.5635,594.9342600943248,22.2624154679202,84164572628.03976,3266.949529171807,0.4271906446800576,20,0.0998406211347343,0.0078750044320813,0.0322427002192969,0.0269769851763366,0.025738266972692,0.1188243548990393,0.1351023468827938,0.0404679186110558,0.1199451617496552,0.1302076597263898,0.0750570074361459,0.0358428242729614,0.1206016973819325,0.0312774511047384,42,0.29797816283721323,2,0.23523299008475307,3
